148.31035,146.69196,146.32414,147.47356,147.5747,145.2,144.8115,145.74942,147.19081,144.63219,143.92644,144.74483,147.11725,144.48965,143.96092,144.94943
208.05333,209.77333,205.88,195.82666,208.16,205.22667,196.66667,179.0,205.85333,196.30667,176.61333,153.46666,196.62666,178.33333,149.78667,125.68
77.518166,76.66921,76.03442,76.778206,75.81071,75.02294,74.97132,76.1587,74.95411,74.29446,74.160614,75.67113,75.45698,74.93881,75.18547,76.87954
215.01163,216.5,214.97675,206.02325,216.44186,218.01163,212.84883,198.31395,217.06976,216.74419,206.86046,186.56976,215.17442,210.7907,194.75581,169.56976
174.41644,172.8939,171.44827,171.16446,175.91512,174.03448,172.1008,171.67639,177.32626,175.51459,173.05835,172.6923,177.87003,176.45624,174.14323,173.42441
211.2,213.08333,212.8,212.36667,206.95,207.93333,208.0,208.05,192.78334,194.66667,196.43333,198.06667,145.1,145.26666,146.5,150.6
218.46951,219.01219,219.06097,219.16098,218.53659,218.96585,219.08658,219.23048,218.25122,218.64757,218.9,218.97073,217.97318,218.44025,218.6378,218.5756
181.16667,211.74074,214.98148,215.05556,170.12962,209.12962,215.37038,217.61111,156.05556,201.11111,212.90741,216.66667,141.12962,185.42592,206.61111,211.07408
202.52199,202.85611,203.0176,203.07434,201.70903,201.8841,202.03996,202.19585,201.26538,201.2486,201.40608,201.70984,200.52599,200.48761,200.57634,200.80815
206.625,210.125,210.625,208.6,189.2375,193.6875,195.825,195.35,149.05,152.8125,157.125,160.15,103.075,102.7125,107.25,113.9875
168.85527,166.57455,165.48245,166.98685,190.64035,188.92545,187.70615,187.50877,199.0351,198.54825,197.82018,197.52193,200.53947,201.26755,201.33772,200.80702
198.16832,194.0693,185.20792,164.90099,189.49506,180.61386,166.42574,143.77228,172.38614,156.74257,138.8812,121.44554,150.15842,132.51485,117.24753,107.70297
133.16667,155.35294,178.03922,189.36275,120.196075,140.30392,164.23529,178.7745,109.911766,121.85294,141.85294,158.19608,105.14706,109.07843,123.76471,138.81372
197.71304,197.83115,197.85564,197.74716,198.5713,198.6693,198.6518,198.60104,199.58093,199.77603,199.72179,199.59755,200.2336,200.42258,200.38232,200.08923
57.339287,55.660713,57.125,56.767857,64.73214,64.41071,67.05357,66.71429,103.91071,103.67857,104.21429,104.03571,170.21428,172.125,172.16072,170.5
255.0,69.03846,121.80769,127.69231,255.0,69.53846,118.26923,121.80769,255.0,71.11539,120.88461,125.0,255.0,72.11539,123.65385,128.42308
220.89651,221.06396,220.98401,220.52211,221.00377,221.27281,221.22672,220.84949,221.06679,221.24835,221.34807,221.09784,220.9953,221.12418,221.12323,220.9539
209.89041,202.32877,185.12329,165.75342,213.137,209.12329,197.54794,181.0685,214.83562,213.30138,208.57535,197.41096,211.61644,212.9178,211.35617,203.56165
132.95,97.38333,72.55,62.366665,140.01666,99.76667,71.23333,59.316666,150.96666,108.683334,76.88333,60.933334,157.1,117.25,85.2,67.03333
214.33781,215.33917,215.7214,215.58546,214.33917,215.20053,215.40915,215.58278,213.56259,214.39973,214.61372,214.94751,212.76447,213.51279,213.69583,214.11575
143.23334,144.01111,141.11111,139.27777,93.655556,92.08889,89.76667,89.14445,58.744446,55.844444,54.91111,56.433334,47.133335,44.2,44.91111,47.433334
209.9,211.61111,212.7111,211.0,206.91112,209.52222,212.01111,211.32222,200.38889,202.52222,207.42223,208.07777,179.07777,179.98889,187.56667,193.62222
181.03894,181.84071,182.08142,182.26726,181.12036,181.85841,181.98938,182.20885,182.43008,183.28673,183.13274,182.9115,183.93982,184.48495,184.11682,183.3876
179.5,181.05435,180.52174,176.29347,135.20653,135.70653,136.09782,135.22826,105.23913,102.42391,102.21739,103.0,85.96739,81.5,80.20652,81.065216
128.22223,118.2,114.04444,112.933334,183.7111,180.15555,175.68889,169.17778,202.48889,204.02222,202.75555,199.82222,205.8,209.97778,210.17778,208.55556
197.98625,198.03488,197.96089,197.889,197.23466,197.14587,197.09196,197.24736,196.42601,196.21248,196.14693,196.25264,195.66702,195.42812,195.29599,195.39111
55.15493,54.2723,54.4554,57.774647,54.230045,53.023476,53.220657,55.868546,59.19249,57.624413,57.798122,60.502346,67.253525,65.50235,65.53521,67.34272
211.56343,211.69504,211.57368,211.62885,212.23956,212.25296,212.14185,212.15367,212.40504,212.38298,212.2104,212.17651,212.59969,212.77383,212.68478,212.6052
92.51414,90.78663,90.21208,91.37275,91.08483,89.694084,89.506424,91.04499,91.196655,90.258354,90.54627,91.76478,92.388176,91.74807,91.926735,93.218506
195.9649,198.1842,198.4649,197.52632,182.25438,184.04385,185.2807,185.69298,170.86842,169.92982,170.6579,172.66667,157.27193,153.38597,153.3772,156.55263
254.48485,85.856064,202.70454,201.46213,254.48485,85.568184,203.4697,202.02272,254.63637,85.51515,203.56818,202.14394,254.7803,85.833336,202.86363,202.31061
158.02531,186.82278,205.91139,210.13924,137.86076,173.50633,201.7848,209.53165,120.0,156.89873,192.68355,205.94937,106.55696,137.86076,177.31645,198.91139
136.14444,165.87778,188.13333,197.42223,138.05556,170.11111,192.94444,202.51111,150.25555,179.16667,198.37778,204.56667,164.92223,188.07777,200.9,203.13333
196.22388,181.98508,155.91045,127.17911,203.97015,194.37314,169.83582,138.17911,206.26866,202.53731,186.25374,156.70149,207.7612,205.74626,196.04477,172.46269
156.03798,177.73418,197.49367,206.12659,177.24051,193.89873,205.83545,210.27849,192.79747,204.37975,210.13924,211.77216,199.03798,208.4557,211.12659,212.41772
186.38261,194.67827,201.16522,203.95653,179.64348,190.93913,201.46956,205.82608,170.94783,184.27826,198.2087,205.39131,159.8,174.37392,190.44348,200.8
189.70926,189.61313,189.60727,189.53107,189.22743,189.05862,188.93904,188.90152,189.12662,188.79015,188.40915,188.40562,188.68933,188.41501,188.10902,188.06213
115.54963,115.92,116.32,117.117035,115.67555,115.86963,115.67852,115.82074,115.202965,114.78222,114.293335,114.478516,115.16,114.36,113.73185,114.09185
91.18324,91.52356,91.51309,90.97906,95.52356,95.27749,94.89529,94.0,195.0733,195.43456,195.05759,193.9843,206.8953,206.61256,206.67015,206.089
215.96991,215.91577,215.44043,215.09627,216.66788,216.70396,216.28761,215.87605,217.05775,217.1781,216.7148,216.11552,217.3923,217.62816,217.22142,216.62936
197.0252,175.72269,144.2437,122.30252,188.2437,161.9916,127.815125,109.05042,173.89076,145.89915,115.07563,102.344536,156.05882,131.52942,108.4874,102.15126
98.079605,96.537315,98.34826,104.04975,100.23881,101.0597,104.41791,111.91542,108.064674,111.83085,117.43284,125.91542,119.81592,125.08458,131.88557,139.50746
206.9079,197.71053,173.77632,142.5,210.77632,197.94737,165.6579,130.5658,208.05263,193.47368,157.38158,121.25,203.4342,187.1579,151.3421,118.23684
201.11722,200.69353,200.73138,200.93773,202.80586,202.45543,202.44078,202.50427,204.14896,203.94994,203.80098,203.61661,205.14285,205.14163,205.08302,204.79121
145.84187,145.34616,147.20512,153.69658,156.1624,156.85898,157.57265,161.87607,169.99146,172.05128,172.64102,173.98291,178.60684,180.97437,181.61111,181.10257
210.10194,210.26962,210.29443,210.26425,209.99129,210.20187,210.21864,210.29309,209.79813,209.98256,210.01543,210.14688,209.45338,209.62508,209.61569,209.76392
199.92105,212.82455,216.63158,215.22807,195.3772,211.5351,217.5,217.11403,190.86842,209.14035,217.29825,217.66667,190.27193,207.60527,215.61403,216.0
114.403145,113.0,113.91623,117.6911,125.24084,123.84293,124.73822,128.12042,145.58638,145.73299,145.34032,146.2042,166.57591,168.51309,166.81676,164.42932
180.5,159.71794,129.02563,113.089745,188.26923,167.53847,137.0,117.628204,198.39743,182.71794,154.24359,129.32051,203.1282,193.32051,170.3077,142.82051
192.52882,192.42569,192.48837,192.53287,193.22751,193.05663,193.1628,193.09302,194.06876,194.01012,194.04752,193.96866,194.64713,194.60263,194.65926,194.51062
35.054607,34.351536,35.36519,37.49488,33.62116,32.788395,33.215015,34.49488,34.808872,33.64505,33.67577,34.515358,36.614334,35.18089,34.590443,34.993176
208.43077,203.33846,193.43077,175.03076,209.46153,204.29231,192.66154,170.18462,211.32307,204.33846,191.55385,166.3077,207.44615,200.16924,186.61539,161.66154
75.23684,93.0,125.52631,163.85527,69.27631,79.789474,107.51316,149.52632,69.14474,73.01316,89.82895,126.47369,72.64474,75.18421,84.0,110.1579
159.0974,134.51299,111.655846,99.87013,144.03896,120.0,101.31169,93.954544,126.37013,107.13636,94.28571,91.62987,111.454544,98.80519,91.655846,91.2013
162.81818,172.23967,180.71901,187.16528,156.42975,164.95041,174.38843,182.78513,151.06612,158.55373,167.61157,176.56198,150.09091,155.21487,163.3471,172.40495
198.43,194.77,192.33,189.2,214.93,214.46,213.45,210.4,216.71,218.62,218.41,216.45,214.75,217.26,217.55,216.81
128.1362,127.93621,128.13448,128.77414,128.0638,128.21552,127.75517,128.1,128.24483,128.2431,127.56207,127.941376,128.86552,128.95862,128.59483,129.08104
102.67794,102.17321,102.484436,103.5521,102.50068,102.12043,102.38701,103.104195,102.5088,102.2571,102.5751,103.193504,103.64817,103.338295,103.6793,104.35047
205.36118,205.70645,205.72871,205.76213,205.02545,205.28879,205.2323,205.34845,204.98569,205.16467,205.09229,205.23389,204.53381,204.68257,204.56723,204.69928
112.40714,132.74286,162.65,185.13571,114.57143,136.63571,169.01428,192.05714,119.064285,142.79286,173.23572,194.76428,125.59286,147.64285,173.99286,193.26428
160.17583,129.8901,101.28571,86.95605,174.15384,142.62637,106.84615,85.67033,182.83516,155.68132,119.59341,94.86813,185.32967,164.72528,132.48352,106.06593
166.67065,164.61676,162.61377,161.24251,165.28143,162.68562,159.90419,158.47305,163.83533,160.92815,157.97604,156.49701,163.86227,160.55688,157.75749,155.94312
105.248276,113.06207,133.06207,162.0138,102.013794,111.489655,136.12415,169.6,103.02759,113.15862,139.06897,172.6,109.57241,119.71034,143.23448,172.93793
207.74619,207.60178,207.31616,207.34734,207.95738,207.88867,207.64377,207.74109,207.99683,207.99936,207.7939,207.88676,208.00064,208.07062,207.91222,207.94783
